title,address,date,description,price,phone,link
1 bed flat for sale,"Riverton Court, 180 Riverford Road, Newlands, Glasgow G43",20th Nov 2019,"HD Property Video Available. A fantastic upgraded retirement apartment positioned on the preferred first floor accessed by lift within this much sought after McCarthy & Stone development in Newlands. The accommodation, which is offered in flawless ...","£100,000",0141 376 9406 **,https://www.zoopla.co.uk//for-sale/details/53398204?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed terraced house for sale,"Elphinstone Crescent, East Kilbride, Glasgow G75",20th Nov 2019,"Enjoying an excellent open outlook to the rear is this larger style mid-terrace villa which is set within a quiet yet convenient pocket of The Murray, East Kilbride.","£110,000",01698 599302 **,https://www.zoopla.co.uk//for-sale/details/53397835?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed terraced house for sale,"Myreside Street, Carntyne G32",20th Nov 2019,"Modern 3 Bed Mid Terrace Villa, With Gas Central Heating, PVC Double Glazing, Light Neutral Décor And Flooring Throughout, Fully Integrated High Gloss Kitchen, Bathroom Suite With Electric Shower, Large Wardrobes, Downstairs WC, Great Storage Throughout.","£143,000",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53380179?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Springwell Crescent, Blantyre, Glasgow G72",20th Nov 2019,"Hello, are you looking for a good sized, 3 bedroom upper cottage flat, in a popular area within Blantyre? Would you like the opportunity to apply your creativity to good sized rooms all with lots of potential? How would you like it to be in a prime ...","£49,995",01698 599749 **,https://www.zoopla.co.uk//for-sale/details/53392151?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Loretto Street, Riddrie G33",19th Nov 2019,"Video tour Two Bedroom Main Door Upper Cottage Flat Within Sought After Locale, Short Walk To Main Bus Links, Modern Replacement Gas Central Heating, Modern PVC Double Glazing, Breakfasting Kitchen, Smart Bathroom With Shower, Viewing Advised.","£79,995",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53378963?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"""Mackie Detached"" at Ayr Road, Newton Mearns, Glasgow G77",19th Nov 2019,"Beautiful detached home boasts a bay-windowed lounge, open-plan kitchen/dining with french doors leading to the garden. Two bedrooms share a jack and jill en-suite. Garage.","£420,000",0141 376 7366 **,https://www.zoopla.co.uk//new-homes/details/53380322?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed mews house for sale,"""Meldrum Mid"" at Ayr Road, Newton Mearns, Glasgow G77",19th Nov 2019,"The lounge opens, through a separate lobby, into a beautifully designed kitchen and dining room with french doors that keep the room fresh and make outdoor dining an easy option.","£270,000",0141 376 7366 **,https://www.zoopla.co.uk//new-homes/details/52576225?search_identifier=a0b5aa1364cc398238194e255d66fcb7
5 bed detached house for sale,"""Kinnaird Detached"" at Ayr Road, Newton Mearns, Glasgow G77",19th Nov 2019,"Beautiful family home with open-plan kitchen/dining area, french doors to garden, master and second bedroom with en-suite. Double garage. Bedroom 5/study.","£439,000",0141 376 7366 **,https://www.zoopla.co.uk//new-homes/details/52576224?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Main Street, Baillieston G69",19th Nov 2019,"**video tour** Two Bedroom Refurbished Ground Floor Flat Set Within Short Walking Distance To All Local Amenities, Gas Central Heating, PVC Double Glazing, Two Good Size Bedrooms, Modern Kitchen And Bathroom, Security Entry, Viewing Advised.","£70,000",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53142561?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Fenton Place, Lindsayfield, East Kilbride G75",19th Nov 2019,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£245,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/53376446?search_identifier=a0b5aa1364cc398238194e255d66fcb7
Studio for sale,"1 Haldane Street, Glasgow G14",18th Nov 2019,"Delighted to welcome this ideally located ground floor flat in the sought after area of Haldane Street. This charming flat will be a smart buy for that winning bidder. Accessed from a secure enrty system, front door to hallway, kitchen, shower room ...","£50,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/52367652?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Brendon Avenue, Lindsayfield, East Kilbride G75",18th Nov 2019,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£220,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/53367587?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Flat G/R 12, Langside Place, Langside, Glasgow G41",16th Nov 2019,A rarely available traditional ground floor town flat set within this convenient and vibrant pocket of Glasgow’ Southside. The EPC is Band D.,"£269,995",0141 376 9382 **,https://www.zoopla.co.uk//for-sale/details/53356836?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Plot 2, - Square, Minerva Street, Glasgow G3",15th Nov 2019,"Type G1, a 2 bedroom apartment located on the ground floor. A luxury specification is incorporated in all of the individually designed apartments. Completions from Summer 2020.","£290,250",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/53356712?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Plot 8, - Square, Minerva Street, Glasgow G3",15th Nov 2019,"Type E2, a 3 bedroom apartment located on the second floor. A luxury specification is incorporated in all of the individually designed apartments. Completions from Summer 2020.","£375,000",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/53356715?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Plot 17, - Square, Minerva Street, Glasgow G3",15th Nov 2019,"Plot 17 situated in stairwell 5 is a type F3B, 2 bedroom apartment at G3 Square. An impressive new development, offering an urban lifestyle at the centre of Glasgow's Finnieston area.","£367,000",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/53356714?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Shieldhall Road, Govan, Glasgow G51",15th Nov 2019,"This well presented two bedroom ground floor flat is situated within walking distance of the new Queen Elizabeth University Hospital. Comprising entrance hallway, lounge, kitchen, two bedrooms and bathroom with GCH, double glazing and communal gardens.","£69,950",0141 376 7875 **,https://www.zoopla.co.uk//for-sale/details/53352812?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed property for sale,"59 Mansionhouse Road, Mount Vernon, Glasgow G32",15th Nov 2019,"This is a superbly extended, four bedroomed family home, built by Wimpey Homes and forming part of their exclusive cul-de-sac development at the head of Mansionhouse Road in one of the areas most sought after pockets. EPC - C.","£269,995",0141 376 9384 **,https://www.zoopla.co.uk//for-sale/details/53350659?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed property for sale,"Park Quadrant, Glasgow G3",14th Nov 2019,Stylishly refurbished first floor apartment in Glasgow's Park district.,"£595,000",0141 376 7261 **,https://www.zoopla.co.uk//for-sale/details/53344254?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Baldovie Road, Cardonald, Glasgow G52",14th Nov 2019,"Situated in this ever popular residential street, this fantastic three bedroom upper cottage flat is perfect for either first time buyers, investors or those looking to upsize. This is a truly lovely example of a property of this style and early ...","£80,000",0141 433 0319 **,https://www.zoopla.co.uk//for-sale/details/53342785?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Keystone Road, Milngavie, Glasgow G62",14th Nov 2019,Stunning upgraded flat in the perfect location in Milngavie.,"£150,000",0141 376 8944 **,https://www.zoopla.co.uk//for-sale/details/53336352?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"28 Midlem Drive, Cardonald, Glasgow G52",13th Nov 2019,"Beautifully presented 2-bedroom upper cottage flat in the popular locale of Cardonald. Benefits from GCH, D/G, building has been re-rendered and re-roofed and garden to the side and rear. Early and internal viewing is highly recommended.","£85,000",0141 433 6644 **,https://www.zoopla.co.uk//for-sale/details/53323892?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed detached house for sale,"Yementry Court, Cambuslang, Glasgow G72",13th Nov 2019,"Set within the desirable Lomond View Development is this 3-4-bedroom detached villa offering flexible living over two levels. The property is maintained to a very high standard, and convenient for bus and rail services, and highly regarded schools","£210,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/53323098?search_identifier=a0b5aa1364cc398238194e255d66fcb7
1 bed flat for sale,"Loch Naver, St Leonards, East Kilbride G74",13th Nov 2019,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£55,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/53322264?search_identifier=a0b5aa1364cc398238194e255d66fcb7
1 bed flat for sale,"Glen More, St. Leonards, East Kilbride G74",13th Nov 2019,"This one-bedroom upper cottage flat is within a block of four, and set in a popular pocket of St Leonards, within close proximity to all local amenities and transport links.","£53,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/53321173?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed semi-detached house for sale,"5 Kirkburn Avenue, Cambuslang, Glasgow G72",12th Nov 2019,"A substantial, 5 apartment, semi-detached blonde sandstone villa occupying a generous south facing garden plot within a quiet Avenue in the locally admired Kirkhill district of Cambuslang. EPC - D.","£299,995",0141 376 9384 **,https://www.zoopla.co.uk//for-sale/details/53314921?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Ashgill Road, Milton, Glasgow G22",12th Nov 2019,"A highly popular lower cottage flat with accommodation comprising welcoming hallway, spacious lounge and fitted kitchen. Two double bedrooms and shower room with three piece suite. The property benefits from GCH and dg. Externally there are gardens to ...","£70,000",0141 433 0320 **,https://www.zoopla.co.uk//for-sale/details/53314529?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Kirkton Avenue, Knightswood G13",12th Nov 2019,"Two Bedroom Main Door Lower Cottage Flat With Gas Central Heating, Double Glazing, New Quality Carpeting, Light Decor Throughout, Contemporary Kitchen, Smart Bathroom, Gardens. Close to amenities.","£99,995",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53308724?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Main Street, Uddingston G71",11th Nov 2019,"**video tour** Rarely Available Recently Converted 3 Bed (2 En-Suite) Top Floor Flat Within Desirable Locale Close To All Amenities, Formal Lounge, Breakfasting Kitchen, Downstairs Shower Room, Parking Both Front & Rear, Gas C/ Heating, PVC D/Glazing.","£179,995",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53298428?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed detached bungalow for sale,"Hollybush Road, Glasgow G52",11th Nov 2019,Location ***closing date 12 noon Friday 17th January 2020*** This former schoolhouse is situated in the Penilee area of the city approximately 9 miles from the city centre within a predominantly residential area. The site is bound by St George’s ...,"£80,000",0141 376 9525 **,https://www.zoopla.co.uk//for-sale/details/53296614?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"""Murray"" at Dochart Grove, Glasgow G33",9th Nov 2019,Modern detached home boasts an open plan kitchen/dining with laundry and french doors leading to garden. Master bedroom with en-suite. Garage.,"£298,000",0141 376 7510 **,https://www.zoopla.co.uk//new-homes/details/53290526?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"""Tait"" at Dochart Grove, Glasgow G33",9th Nov 2019,"This incredible detached home boasts an open plan kitchen/family area, bay window to the lounge, master en-suite, two bedrooms sharing jack and jill en-suite and garage.","£325,000",0141 376 7510 **,https://www.zoopla.co.uk//new-homes/details/53290527?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Plot 46 - Calderpark Gardens, Glasgow G71",9th Nov 2019,"Plot 46, The Birch, is a superb family home with generous kitchen/dining room with patio doors leading onto garden and 4 spacious bedrooms.","£293,000",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/53290494?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed semi-detached house for sale,"Laburnum Road, Uddingston G71",8th Nov 2019,"***new year new home*** flooring and blinds included. Help to buy available***Keys Estate Agents are delighted to offer to the market, this New Build Cruden home known as ""The Heather"". This fabulous larger than average semi villa comprises, ...","£190,000",0141 376 8998 **,https://www.zoopla.co.uk//for-sale/details/53284989?search_identifier=a0b5aa1364cc398238194e255d66fcb7
1 bed flat for sale,"West Regent Street, Glasgow G2",8th Nov 2019,"This Converted, Second Floor Flat Is Situated Within 'De Quincey House' a Grade B Listed Building located in the Heart of Glasgow. The property comprises a spacious lounge with access to fitted kitchen, large double bedroom and bathroom with shower. ...","£145,000",0141 376 2423 **,https://www.zoopla.co.uk//for-sale/details/53280580?search_identifier=a0b5aa1364cc398238194e255d66fcb7
Studio for sale,"14 Clyde Street, Glasgow G1",8th Nov 2019,"Summary Perfectly situated in the heart of Glasgow City Centre, accommodation at Clyde House is always in high demand. Hugely popular with investors, these studios rarely reach the market and with a yield of 7%, this is a brilliant investment ...","£55,000",0191 244 9567 **,https://www.zoopla.co.uk//for-sale/details/53278551?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Pembroke, Calderwood, East Kilbride, South Lanarkshire G74",8th Nov 2019,"******home report £62,000***** Two bedroom ground floor flat situated within the popular Calderwood locale, recently renovated by the current owners, it will appeal to first time buyers and investors alike. (contd...)","£55,000",01355 385935 **,https://www.zoopla.co.uk//for-sale/details/53277234?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed bungalow for sale,"Clydeford Drive, Tollcross G32",7th Nov 2019,"**video tour** Fully refurbished 3 bed detached bungalow on good size garden grounds. New modern high gloss kitchen, separate utility room & good storage throughout. Open plan lounge dining kitchen and modern replacement bathroom.","£125,000",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53263030?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed semi-detached house for sale,"Eastbank Drive, Shettleston G32",7th Nov 2019,"Larger Style 3 Bedroom Semi-Detached Villa On Good Size Plot With Gas Central Heating, PVC Double Glazing, Lounge, Separate Dining Room And Downstairs WC.","£155,000",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53255097?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Ailsa Gate, Glasgow G78",6th Nov 2019,"****virtual viewings available**** This Beautifully presented modern detached villa is well located within this popular modern development by Bellway Homes. The spacious accommodation comprises reception hall with cloaks/wc, large lounge, luxury ...","£260,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/53258452?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Quarrybrae Street, Tollcross G31",6th Nov 2019,"Rarely Available Fully Extended Re-Furbished 2 Bedroom Lower Cottage Flat Within Popular Locale, Short Walk To All Local Amenities, PVC Double Glazing, Modern Combi Gas Central Heating, Private Gardens.","£75,000",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53240798?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Hamilton Road, Buchanan Gardens, Mount Vernon G32",5th Nov 2019,"Rarely Available Larger Style Traditional Two Bedroom Conversion, Many Original Features Including Cornice And Coving, Additional En-Suite Bathroom, Open Plan Lounge Kitchen With Integrated Appliances, Property Has Been Finished To High Standard Throughou","£189,995",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53182787?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Seagrove Street, Glasgow G32",5th Nov 2019,"*** 3 bed lower cottage flat - great price! Home report £80,000 ***","£70,000",0141 376 0361 **,https://www.zoopla.co.uk//for-sale/details/53239059?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Plot 16, Square, Minerva Street, Glasgow G3",3rd Nov 2019,"Plot 16 situated in stairwell 5 is a type L1,3 bedroom apartment at G3 Square. An impressive new development, offering an urban lifestyle at the centre of Glasgow's Finnieston area.","£595,000",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/53225193?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Stewart Gardens, Malletsheugh Road, Newton Mearns G77",1st Nov 2019,"The Thomson is a magnificent, spacious home with a flowing open-plan area on the ground floor, comprising a living/dining room and high-specification kitchen with fully integrated oven, 4-zone induction hob and hood. Sliding glass doors to the rear garden","£529,995",0141 376 7344 **,https://www.zoopla.co.uk//new-homes/details/52786619?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Bulldale Road, Yoker G14",1st Nov 2019,"This is a superb ground floor flat positioned alongside the river on the outskirts of the west end of the city, well served by public transport and amenities. Within the development there is ample parking and lots of open space.","£89,950",0141 376 8952 **,https://www.zoopla.co.uk//for-sale/details/53212713?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed semi-detached house for sale,"Rigby Crescent, Carntyne G32",1st Nov 2019,"**video tour** Larger Style 3 Bedroom Semi-Detached Villa With Lounge And Formal Dining Room, High Gloss Kitchen, En-Suite, Family Bathroom and Downstairs WC, Good Size Gardens, Multicar Driveway, Viewing Advised.","£159,995",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53129478?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Redwood Crescent, The Lewis, East Kilbride G74",1st Nov 2019,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£285,995",01355 587157 **,https://www.zoopla.co.uk//new-homes/details/53211690?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Brisbane Terrace, Westwood, East Kilbride, South Lanarkshire G75",1st Nov 2019,"*****home report value £70,000**** Two bedroom ground floor flat which has been recently refurbished with modern décor throughout situated within Westwood. The property comprises welcoming reception hallway through to a spacious lounge/dining room ...","£65,000",01355 385935 **,https://www.zoopla.co.uk//for-sale/details/53211280?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Argyle Street, Glasgow G2",1st Nov 2019,"Home report £150,000 This substantial 2 bedroom apartment offers superb potential and a super central spot slap bang between Glasgow's rapidly growing financial district and Central Station. (contd...)","£135,000",0141 376 8386 **,https://www.zoopla.co.uk//for-sale/details/53209156?search_identifier=a0b5aa1364cc398238194e255d66fcb7
1 bed flat for sale,"Albion Street, Merchant City, Glasgow G1",1st Nov 2019,"A super one bedroom modern apartment offering a good amount of accommodation, well located in the much sought after Headline Building, convenient for Merchant City amenities and nearby colleges and universities. (contd...)","£140,000",0141 376 8386 **,https://www.zoopla.co.uk//for-sale/details/53209155?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed terraced house for sale,"Blyth Road, Barlanark, Glasgow G33",31st Oct 2019,Alex Gardiner from Slater Hogg and Howison would like to present to the open market this fantastic opportunity to acquire this exceptionally well presented mid terraced family villa set within this well established estate. (contd...),"£80,000",0141 376 8796 **,https://www.zoopla.co.uk//for-sale/details/53196800?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached bungalow for sale,"Killermont Road, Glasgow G61",30th Oct 2019,"This pre-war detached bungalow is a six apartment property that has the facility to be utilised as three or four bedrooms, as required. Situated within the original part of Switchback, the property is fortunate, to sit amidst a large garden, a great ...","£360,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/53186833?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Dundrennan Road, Flat 3/2, Battlefield, Glasgow G42",29th Oct 2019,"HD Property Video Available. A lovely two bedroom flat presented in excellent order throughout within a popular pocket of Battlefield. Positioned on the third floor of a traditional sandstone Victorian tenement building, the apartment benefits from a ...","£155,000",0141 376 9406 **,https://www.zoopla.co.uk//for-sale/details/53175549?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed semi-detached house for sale,"Martyn Grove, Glasgow G72",28th Oct 2019,"***Rarely Available*** Three bedroom semi-detached family home is the ideal property for first time buyers and families alike. Boasting three large bedrooms, spacious lounge, modern kitchen/diner and family bathroom, this property will be popular. The ...","£150,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/53168327?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed end terrace house for sale,"Noldrum Gardens, Glasgow G32",28th Oct 2019,A spacious end of terrace villa situated within a popular residential address within the village of Carmyle. The subject enjoys fantastic size living accommodation formed over the 2 levels & would suit both young or elderly purchasers alike. A white ...,"£90,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/53166509?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Littlehaven Terrace, Benthall Farm, East Kilbride G75",28th Oct 2019,The Douglas Built by Taylor Wimpey is within the desirable Benthall Farm development. The property benefits from having a monobloc driveway leading to the integral garage and has enclosed and easily maintained rear garden.,"£218,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/53163953?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"""Craigston"" at Kintore Road, Glasgow G43",26th Oct 2019,This spacious home is great for a growing family. Downstairs there is a spacious living room and open plan kitchen/dining room leading out to the back garden. Perfect for all the family enjoy. Upstairs you'll find three double bedrooms with a master ...,"£399,995",0141 376 8878 **,https://www.zoopla.co.uk//new-homes/details/53154623?search_identifier=a0b5aa1364cc398238194e255d66fcb7
1 bed flat for sale,"4/6 53 Morrison Street, Tradeston, Glasgow G5",25th Oct 2019,A bright and spacious 4th floor apartment situated within an iconic b-Listed building close to Glasgow City Center - EPC - D,"£100,000",0141 376 9382 **,https://www.zoopla.co.uk//for-sale/details/53151141?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Glen Moy, St. Leonards, East Kilbride G74",25th Oct 2019,"This freshly decorated two-bedroom top floor flat is within a well maintained, externally re-furbished building. It is close to all local amenities, Calderglen Country Park, and excellent transport links.","£65,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/53145168?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed semi-detached house for sale,"Moredun Crescent, Springboig G32",25th Oct 2019,"**video tour** Larger Style 3 Bedroom Semi-Detached Villa Within Popular Locale, Short Drive To M8 Motorway, Recently Re-Furbished With New High Gloss Kitchen, Smart Bathroom With Shower, Gas Central Heating, PVC Double Glazing, Good Size Gardens.","£89,995",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53134152?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed maisonette for sale,"5A, Cadoc Street, Cambuslang, Glasgow G72",25th Oct 2019,"Brighton & Beck are pleased to offer to the open market this well presented and spacious upper maisonette flat in the popular locale of Cambuslang. Formed over two levels the property comprises of Lounge, Kitchen, two double bedrooms and bathroom. Furt...","£54,995",0141 376 7326 **,https://www.zoopla.co.uk//for-sale/details/53143973?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Plot 27 - City Garden Apartments, St. Georges Road, Glasgow G3",25th Oct 2019,"Plot 27 is a contemporary 2 bedroom apartment with master en suite, open plan living kitchen/dining space and feature floor to ceiling windows.","£272,000",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/53143949?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Quebec Drive, Westwood, East Kilbride G75",25th Oct 2019,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£68,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/53143937?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed property for sale,"Heatherbank Avenue, Gartloch Village, Gartcosh, Glasgow G69",24th Oct 2019,"An impressive, detached villa, enjoying a corner cul-de-sac position within a delightful semi-rural location, yet within easy reach of Gartcosh train station and primary school as well as to The Fort shopping centre. Tucked away in an idyllic ...","£270,000",0141 433 1062 **,https://www.zoopla.co.uk//for-sale/details/53138024?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Pendeen Crescent, Barlarnark G33",24th Oct 2019,"**video tour** Two Bedroom First Floor Flat Located Within Popular Locale. Gas Central Heating, PVC Double Glazing With Integrated Blinds, Modern Kitchen, Smart Bathroom Suite, Light Neutral Décor And Flooring Throughout.","£69,995",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/53129486?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed terraced house for sale,"Bonnyton Drive, Eaglesham, Glasgow, East Renfrewshire G76",24th Oct 2019,"Perfectly positioned within this most favourable part of this highly popular local address with open views to the front, this well presented and spacious three bedroomed mid terrace villa is sure to impress on viewing. (contd...)","£165,000",0141 376 8793 **,https://www.zoopla.co.uk//for-sale/details/53129995?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"Ferness Oval, Glasgow G21",23rd Oct 2019,"Rarely available and to be found in excellent order throughout a flexible layout of accommodation is this upper cottage flat with three double bedrooms which occupies an elevated position. Internally the accommodation comprises, hallway with access to ...","£73,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/53125345?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Quebec Drive, East Kilbride, Glasgow G75",23rd Oct 2019,"The property has been independently valued at £70,000 by a Royal Institution of Chartered Surveyors (RICS) qualified surveyor. Priced to sell - Top Floor Flat - Two Bedrooms - Spacious Reception Room - Modern Fitted Kitchen - Modern Famil","£60,000",0161 506 9575 **,https://www.zoopla.co.uk//for-sale/details/53121769?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed terraced house for sale,"Tiree, St. Leonards, East Kilbride G74",23rd Oct 2019,"This recently renovated three-bedroom terraced villa is close to Calderglen Country Park. It benefits from having a driveway and parking to the rear, is close to Calderglen Country Park, and convenient for local amenities and highly regarded schools.","£130,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/53117074?search_identifier=a0b5aa1364cc398238194e255d66fcb7
1 bed flat for sale,"Trinidad Way, East Kilbride G75",23rd Oct 2019,Spacious one bedroom flat in walk-in condition situated in convenient area of East Kilbride which gives good access to a range of local amenities and public transport. Central heating and double glazing with communal gardens and car park to the rear,"£42,500",01698 599813 **,https://www.zoopla.co.uk//for-sale/details/53115164?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Kirkton Gate, Glasgow G74",23rd Oct 2019,"***rarely available*** Well maintained top floor flat with private allocated parking situated within a private development conveniently located for all local amenities and transport links. Boasting two large double bedrooms, spacious lounge, kitchen ...","£100,000",024 7511 8874 **,https://www.zoopla.co.uk//for-sale/details/53114842?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed flat for sale,"18 Rutland Court, Kinning Park, Glasgow G51",23rd Oct 2019,A Three Bedroom Ground Floor Apartment Offering Great Commuting Links Into Glasgow,"£140,000",0131 268 8955 **,https://www.zoopla.co.uk//for-sale/details/53114818?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed end terrace house for sale,"Hamlet, Calderwood, East Kilbride, South Lanarkshire G74",22nd Oct 2019,"Spacious three bedroom end terraced villa nestled in a quiet pocket of Calderwood. The property is a great sized family home close to all amenities, transport links and schooling. (contd...)","£110,000",01355 385935 **,https://www.zoopla.co.uk//for-sale/details/53111435?search_identifier=a0b5aa1364cc398238194e255d66fcb7
